seed,round,class,client_id,role,fedavg_weight,update_norm,weighted_contribution_norm,cosine_update_vs_aggregate
11,10,Replay,10,holder,0.035486358448497346,0.12296312302350998,0.0043635135516524315,-0.8143026232719421
11,10,Replay,11,non_holder,0.03317718715496144,0.10431689769029617,0.0034609411377459764,0.932022213935852
11,10,Replay,12,non_holder,0.01581073073993011,0.06834481656551361,0.0010805813362821937,0.9471077919006348
11,10,Replay,13,non_holder,0.039270329776635936,0.16228295862674713,0.0063729053363204,0.936112642288208
11,10,Replay,14,non_holder,0.04655596287094407,0.12024633586406708,0.00559818372130394,0.918543815612793
11,20,Manipulation,0,non_holder,0.17920750543457536,0.27821236848831177,0.04985774680972099,0.9367434978485107
11,20,Manipulation,1,non_holder,0.033765990953071506,0.11695189028978348,0.003948996774852276,0.9375290870666504
11,20,Manipulation,2,holder,0.027715636601085895,0.09655693918466568,0.0026761372573673725,-0.8350443243980408
11,20,Manipulation,3,non_holder,0.08175443067881731,0.1080004870891571,0.008829519152641296,0.9625261425971985
11,20,Manipulation,4,non_holder,0.06399450821860342,0.2128564417362213,0.013621642254292965,0.9534128308296204
11,20,Manipulation,5,non_holder,0.052472836425095884,0.13316911458969116,0.006987761240452528,0.9754530191421509
11,20,Manipulation,6,non_holder,0.2406300665729666,0.3191353380680084,0.07679355144500732,0.9671842455863953
11,20,Manipulation,7,non_holder,0.026203164285561475,0.08425478637218475,0.0022077420726418495,0.9654528498649597
11,20,Manipulation,8,non_holder,0.09916879135230468,0.1382107138633728,0.013706189580261707,0.922655463218689
11,20,Manipulation,9,non_holder,0.024786500486949116,0.07959778606891632,0.0019729507621377707,0.9659832119941711
11,20,Manipulation,10,non_holder,0.035486358448497346,0.14153870940208435,0.005022693425416946,0.9544106721878052
11,20,Manipulation,11,non_holder,0.03317718715496144,0.0930464118719101,0.0030870179180055857,0.9565846920013428
11,20,Manipulation,12,non_holder,0.01581073073993011,0.06277529150247574,0.0009925231570377946,0.9737145304679871
11,20,Manipulation,13,holder,0.039270329776635936,0.11035420745611191,0.0043336465023458,-0.9338808655738831
11,20,Manipulation,14,non_holder,0.04655596287094407,0.09140338003635406,0.004255372565239668,0.9611687064170837
11,20,Replay,0,non_holder,0.17920750543457536,0.2935325801372528,0.05260324105620384,0.9116324186325073
11,20,Replay,1,holder,0.033765990953071506,0.09897905588150024,0.003342126030474901,-0.8441118001937866
11,20,Replay,2,non_holder,0.027715636601085895,0.11481613665819168,0.003182202111929655,0.9500550031661987
11,20,Replay,3,non_holder,0.08175443067881731,0.11784349381923676,0.009634227491915226,0.9340291023254395
11,20,Replay,4,holder,0.06399450821860342,0.16430573165416718,0.010514664463698864,-0.6128329634666443
11,20,Replay,5,non_holder,0.052472836425095884,0.13237573206424713,0.0069461301900446415,0.9658699035644531
11,20,Replay,6,non_holder,0.2406300665729666,0.3146650493144989,0.07571786642074585,0.9596700668334961
11,20,Replay,7,non_holder,0.026203164285561475,0.08610308170318604,0.0022561734076589346,0.9531728625297546
11,20,Replay,8,non_holder,0.09916879135230468,0.14935055375099182,0.014810915105044842,0.923943042755127
11,20,Replay,9,non_holder,0.024786500486949116,0.08334697037935257,0.0020658797584474087,0.9495118856430054
11,20,Replay,10,holder,0.035486358448497346,0.10740376263856888,0.0038113684859126806,-0.7740550637245178
11,20,Replay,11,non_holder,0.03317718715496144,0.0956917256116867,0.00317478203214705,0.9472118020057678
11,20,Replay,12,non_holder,0.01581073073993011,0.06389094889163971,0.0010101625230163336,0.957119882106781
11,20,Replay,13,non_holder,0.039270329776635936,0.13995373249053955,0.0054960292764008045,0.9278616905212402
11,20,Replay,14,non_holder,0.04655596287094407,0.10554596781730652,0.004913794342428446,0.9430020451545715
11,30,Manipulation,0,non_holder,0.17920750543457536,0.24939922988414764,0.0446942113339901,0.901408314704895
11,30,Manipulation,1,non_holder,0.033765990953071506,0.10407674312591553,0.003514254232868552,0.9299810528755188
11,30,Manipulation,2,holder,0.027715636601085895,0.08665113151073456,0.0024015912786126137,-0.8505316972732544
11,30,Manipulation,3,non_holder,0.08175443067881731,0.08440364897251129,0.006900372449308634,0.9460961222648621
11,30,Manipulation,4,non_holder,0.06399450821860342,0.18925972282886505,0.012111581861972809,0.9471334218978882
11,30,Manipulation,5,non_holder,0.052472836425095884,0.11421243846416473,0.0059930505231022835,0.9432777166366577
11,30,Manipulation,6,non_holder,0.2406300665729666,0.3587658405303955,0.08632984757423401,0.9780269861221313
11,30,Manipulation,7,non_holder,0.026203164285561475,0.08919694274663925,0.002337242243811488,0.9649932384490967
11,30,Manipulation,8,non_holder,0.09916879135230468,0.07819315791130066,0.007754321675747633,0.8942968249320984
11,30,Manipulation,9,non_holder,0.024786500486949116,0.06722886860370636,0.0016663683345541358,0.922248125076294
11,30,Manipulation,10,non_holder,0.035486358448497346,0.1346370279788971,0.004777777940034866,0.9617753028869629
11,30,Manipulation,11,non_holder,0.03317718715496144,0.07700737565755844,0.002554887905716896,0.9116150736808777
11,30,Manipulation,12,non_holder,0.01581073073993011,0.06106932461261749,0.0009655506000854075,0.967917799949646
11,30,Manipulation,13,holder,0.039270329776635936,0.102305106818676,0.004017555620521307,-0.9496017098426819
11,30,Manipulation,14,non_holder,0.04655596287094407,0.0877656415104866,0.00408601388335228,0.952994704246521
11,30,Replay,0,non_holder,0.17920750543457536,0.24623781442642212,0.04412766546010971,0.9089979529380798
11,30,Replay,1,holder,0.033765990953071506,0.08646699786186218,0.0029196436516940594,-0.8195323348045349
11,30,Replay,2,non_holder,0.027715636601085895,0.1098577231168747,0.0030447766184806824,0.9584206342697144
11,30,Replay,3,non_holder,0.08175443067881731,0.0923478826880455,0.007549848407506943,0.9306817054748535
11,30,Replay,4,holder,0.06399450821860342,0.13679853081703186,0.00875435397028923,-0.6908937096595764
11,30,Replay,5,non_holder,0.052472836425095884,0.11970197409391403,0.006281102076172829,0.9524374008178711
11,30,Replay,6,non_holder,0.2406300665729666,0.39152994751930237,0.09421386569738388,0.9811612367630005
11,30,Replay,7,non_holder,0.026203164285561475,0.08884282410144806,0.002327963011339307,0.9596647024154663
11,30,Replay,8,non_holder,0.09916879135230468,0.10657575726509094,0.01056898944079876,0.8802722096443176
11,30,Replay,9,non_holder,0.024786500486949116,0.07582972943782806,0.0018795535434037447,0.930208683013916
11,30,Replay,10,holder,0.035486358448497346,0.10573595017194748,0.0037521838676184416,-0.7300331592559814
11,30,Replay,11,non_holder,0.03317718715496144,0.08511938154697418,0.0028240217361599207,0.9230085611343384
11,30,Replay,12,non_holder,0.01581073073993011,0.06253769248723984,0.0009887665510177612,0.9686785340309143
11,30,Replay,13,non_holder,0.039270329776635936,0.12796524167060852,0.005025237333029509,0.9407140612602234
11,30,Replay,14,non_holder,0.04655596287094407,0.10227037221193314,0.004761295858770609,0.9430553913116455
11,45,Manipulation,0,non_holder,0.17920750543457536,0.22621841728687286,0.04054003953933716,0.9081726670265198
11,45,Manipulation,1,non_holder,0.033765990953071506,0.09090220183134079,0.0030694028828293085,0.8769115209579468
11,45,Manipulation,2,holder,0.027715636601085895,0.08264420181512833,0.0022905366495251656,-0.4871537983417511
11,45,Manipulation,3,non_holder,0.08175443067881731,0.08045545220375061,0.006577589083462954,0.8913067579269409
11,45,Manipulation,4,non_holder,0.06399450821860342,0.1676776111125946,0.010730445384979248,0.8987969160079956
11,45,Manipulation,5,non_holder,0.052472836425095884,0.11448127031326294,0.006007157266139984,0.9276520013809204
11,45,Manipulation,6,non_holder,0.2406300665729666,0.2795095443725586,0.06725839525461197,0.9617878198623657
11,45,Manipulation,7,non_holder,0.026203164285561475,0.08612187951803207,0.002256665611639619,0.9460088014602661
11,45,Manipulation,8,non_holder,0.09916879135230468,0.04054765775799751,0.004021062515676022,0.8184744715690613
11,45,Manipulation,9,non_holder,0.024786500486949116,0.05700802803039551,0.001413029502145946,0.891239583492279
11,45,Manipulation,10,non_holder,0.035486358448497346,0.12224757671356201,0.004338121507316828,0.9038124084472656
11,45,Manipulation,11,non_holder,0.03317718715496144,0.06350522488355637,0.0021069247741252184,0.887664258480072
11,45,Manipulation,12,non_holder,0.01581073073993011,0.05563582479953766,0.0008796429610811174,0.934059739112854
11,45,Manipulation,13,holder,0.039270329776635936,0.0948481485247612,0.003724717767909169,-0.780445396900177
11,45,Manipulation,14,non_holder,0.04655596287094407,0.07130634784698486,0.0033197354059666395,0.8896571397781372
11,45,Replay,0,non_holder,0.17920750543457536,0.2657688856124878,0.047627780586481094,0.911681056022644
11,45,Replay,1,holder,0.033765990953071506,0.07547135651111603,0.0025483649224042892,-0.5749041438102722
11,45,Replay,2,non_holder,0.027715636601085895,0.10266578197479248,0.0028454477433115244,0.9254390001296997
11,45,Replay,3,non_holder,0.08175443067881731,0.08946739137172699,0.0073143551126122475,0.8816766738891602
11,45,Replay,4,holder,0.06399450821860342,0.11842002719640732,0.0075782304629683495,-0.4761658012866974
11,45,Replay,5,non_holder,0.052472836425095884,0.12302300333976746,0.006455366034060717,0.9296444058418274
11,45,Replay,6,non_holder,0.2406300665729666,0.31516581773757935,0.0758383721113205,0.9589128494262695
11,45,Replay,7,non_holder,0.026203164285561475,0.08997875452041626,0.0023577280808240175,0.9433081150054932
11,45,Replay,8,non_holder,0.09916879135230468,0.062239985913038254,0.006172263994812965,0.8206915855407715
11,45,Replay,9,non_holder,0.024786500486949116,0.06345704942941666,0.0015728780999779701,0.8868429660797119
11,45,Replay,10,holder,0.035486358448497346,0.09295714646577835,0.0032987105660140514,-0.6212112903594971
11,45,Replay,11,non_holder,0.03317718715496144,0.07053320109844208,0.002340093022212386,0.8830246925354004
11,45,Replay,12,non_holder,0.01581073073993011,0.058954525738954544,0.0009321140823885798,0.9300031661987305
11,45,Replay,13,non_holder,0.039270329776635936,0.12026678025722504,0.004722916055470705,0.9127139449119568
11,45,Replay,14,non_holder,0.04655596287094407,0.08160310983657837,0.0037991113495081663,0.8844253420829773
22,1,Manipulation,0,non_holder,0.17920750543457536,0.4832766652107239,0.08660680800676346,0.9596400260925293
22,1,Manipulation,1,non_holder,0.033765990953071506,0.13292160630226135,0.004488230217248201,0.9712750911712646
22,1,Manipulation,2,holder,0.027715636601085895,0.09646490961313248,0.002673586132004857,-0.5086925625801086
22,1,Manipulation,3,non_holder,0.08175443067881731,0.2996501922607422,0.024497732520103455,0.9721118807792664
22,1,Manipulation,4,non_holder,0.06399450821860342,0.2728133499622345,0.017458556219935417,0.9683957695960999
22,1,Manipulation,5,non_holder,0.052472836425095884,0.21016615629196167,0.011028015054762363,0.9520006775856018
22,1,Manipulation,6,non_holder,0.2406300665729666,0.5820736885070801,0.14006443321704865,0.984070897102356
22,1,Manipulation,7,non_holder,0.026203164285561475,0.10481530427932739,0.002746492624282837,0.9657595157623291
22,1,Manipulation,8,non_holder,0.09916879135230468,0.34762927889823914,0.034473977982997894,0.9480637907981873
22,1,Manipulation,9,non_holder,0.024786500486949116,0.10745710879564285,0.0026634857058525085,0.9805720448493958
22,1,Manipulation,10,non_holder,0.035486358448497346,0.14118123054504395,0.005010007880628109,0.9679647088050842
22,1,Manipulation,11,non_holder,0.03317718715496144,0.1226058229804039,0.004067716654390097,0.9677278995513916
22,1,Manipulation,12,non_holder,0.01581073073993011,0.06923820823431015,0.0010947065893560648,0.9762969017028809
22,1,Manipulation,13,holder,0.039270329776635936,0.13877913355827332,0.005449902266263962,-0.7345973253250122
22,1,Manipulation,14,non_holder,0.04655596287094407,0.18497271835803986,0.008611582219600677,0.9619488716125488
22,1,Replay,0,non_holder,0.17920750543457536,0.45386335253715515,0.08133572340011597,0.9601923823356628
22,1,Replay,1,holder,0.033765990953071506,0.12293823063373566,0.004151131026446819,-0.7219526767730713
22,1,Replay,2,non_holder,0.027715636601085895,0.11385129392147064,0.003155461046844721,0.96282958984375
22,1,Replay,3,non_holder,0.08175443067881731,0.28317469358444214,0.023150786757469177,0.9691688418388367
22,1,Replay,4,holder,0.06399450821860342,0.20591971278190613,0.013177729211747646,-0.3523898720741272
22,1,Replay,5,non_holder,0.052472836425095884,0.20918790996074677,0.010976683348417282,0.9467588067054749
22,1,Replay,6,non_holder,0.2406300665729666,0.5466126799583435,0.13153144717216492,0.9849207401275635
22,1,Replay,7,non_holder,0.026203164285561475,0.10493476688861847,0.002749623032286763,0.9589582681655884
22,1,Replay,8,non_holder,0.09916879135230468,0.34730181097984314,0.0344415009021759,0.9468536376953125
22,1,Replay,9,non_holder,0.024786500486949116,0.10750272125005722,0.0026646163314580917,0.974514901638031
22,1,Replay,10,holder,0.035486358448497346,0.11991347372531891,0.004255292005836964,-0.6364419460296631
22,1,Replay,11,non_holder,0.03317718715496144,0.12273774296045303,0.004072092939168215,0.9624379873275757
22,1,Replay,12,non_holder,0.01581073073993011,0.06913329660892487,0.0010930479038506746,0.9680561423301697
22,1,Replay,13,non_holder,0.039270329776635936,0.15626533329486847,0.006136592011898756,0.9590945243835449
22,1,Replay,14,non_holder,0.04655596287094407,0.18476833403110504,0.008602067828178406,0.9559658765792847
22,5,Manipulation,0,non_holder,0.17920750543457536,0.292002409696579,0.05232902616262436,0.9630066156387329
22,5,Manipulation,1,non_holder,0.033765990953071506,0.13969559967517853,0.004716959781944752,0.9720221757888794
22,5,Manipulation,2,holder,0.027715636601085895,0.11222801357507706,0.0031104707159101963,-0.8699082136154175
22,5,Manipulation,3,non_holder,0.08175443067881731,0.16639351844787598,0.013603407889604568,0.9817826151847839
22,5,Manipulation,4,non_holder,0.06399450821860342,0.2595692276954651,0.01661100424826145,0.9795242547988892
22,5,Manipulation,5,non_holder,0.052472836425095884,0.19290904700756073,0.010122484527528286,0.9934171438217163
22,5,Manipulation,6,non_holder,0.2406300665729666,0.37884610891342163,0.09116176515817642,0.9881666302680969
22,5,Manipulation,7,non_holder,0.026203164285561475,0.10019095987081528,0.00262532033957541,0.9920074939727783
22,5,Manipulation,8,non_holder,0.09916879135230468,0.15226201713085175,0.015099640004336834,0.9851964116096497
22,5,Manipulation,9,non_holder,0.024786500486949116,0.08518686145544052,0.0021114840637892485,0.9847315549850464
22,5,Manipulation,10,non_holder,0.035486358448497346,0.14933300018310547,0.005299284588545561,0.9769721031188965
22,5,Manipulation,11,non_holder,0.03317718715496144,0.1015014499425888,0.003367532277479768,0.9708995223045349
22,5,Manipulation,12,non_holder,0.01581073073993011,0.07139343023300171,0.0011287821689620614,0.989728569984436
22,5,Manipulation,13,holder,0.039270329776635936,0.14780579507350922,0.005804382264614105,-0.8925448656082153
22,5,Manipulation,14,non_holder,0.04655596287094407,0.11818364262580872,0.005502153187990189,0.9817795753479004
22,5,Replay,0,non_holder,0.17920750543457536,0.28367990255355835,0.05083756893873215,0.9674509763717651
22,5,Replay,1,holder,0.033765990953071506,0.12710104882717133,0.00429169274866581,-0.9098393321037292
22,5,Replay,2,non_holder,0.027715636601085895,0.120927594602108,0.0033515854738652706,0.9794372916221619
22,5,Replay,3,non_holder,0.08175443067881731,0.15833061933517456,0.012944230809807777,0.9744953513145447
22,5,Replay,4,holder,0.06399450821860342,0.19710952043533325,0.012613926082849503,-0.7231148481369019
22,5,Replay,5,non_holder,0.052472836425095884,0.18448778986930847,0.00968059804290533,0.9888535737991333
22,5,Replay,6,non_holder,0.2406300665729666,0.3586035668849945,0.08629079908132553,0.9847395420074463
22,5,Replay,7,non_holder,0.026203164285561475,0.10026592761278152,0.002627284498885274,0.983741044998169
22,5,Replay,8,non_holder,0.09916879135230468,0.1502475142478943,0.014899864792823792,0.9776514768600464
22,5,Replay,9,non_holder,0.024786500486949116,0.08569064736366272,0.002123971236869693,0.9749678373336792
22,5,Replay,10,holder,0.035486358448497346,0.1309765726327896,0.004647881258279085,-0.9127288460731506
22,5,Replay,11,non_holder,0.03317718715496144,0.10346291959285736,0.003432608675211668,0.9600703120231628
22,5,Replay,12,non_holder,0.01581073073993011,0.07058612257242203,0.0011160181602463126,0.9818922877311707
22,5,Replay,13,non_holder,0.039270329776635936,0.1693001687526703,0.0066484734416007996,0.976751446723938
22,5,Replay,14,non_holder,0.04655596287094407,0.12396273761987686,0.005771204363554716,0.9665634632110596
22,10,Manipulation,0,non_holder,0.17920750543457536,0.31255435943603516,0.05601208284497261,0.950186014175415
22,10,Manipulation,1,non_holder,0.033765990953071506,0.13654230535030365,0.00461048586294055,0.9526808261871338
22,10,Manipulation,2,holder,0.027715636601085895,0.10527491569519043,0.002917761215940118,-0.8768069744110107
22,10,Manipulation,3,non_holder,0.08175443067881731,0.13656432926654816,0.011164738796651363,0.9675261974334717
22,10,Manipulation,4,non_holder,0.06399450821860342,0.2537311315536499,0.016237396746873856,0.9723482131958008
22,10,Manipulation,5,non_holder,0.052472836425095884,0.16835173964500427,0.00883389450609684,0.9879871010780334
22,10,Manipulation,6,non_holder,0.2406300665729666,0.37723508477211,0.09077410399913788,0.9853275418281555
22,10,Manipulation,7,non_holder,0.026203164285561475,0.09855802357196808,0.0025825321208685637,0.9836115837097168
22,10,Manipulation,8,non_holder,0.09916879135230468,0.17000700533390045,0.01685938984155655,0.9562274217605591
22,10,Manipulation,9,non_holder,0.024786500486949116,0.08934572339057922,0.0022145677357912064,0.9699099659919739
22,10,Manipulation,10,non_holder,0.035486358448497346,0.14921556413173676,0.005295116920024157,0.9569277167320251
22,10,Manipulation,11,non_holder,0.03317718715496144,0.09638576209545135,0.003197808749973774,0.9725545644760132
22,10,Manipulation,12,non_holder,0.01581073073993011,0.0698845311999321,0.0011049254098907113,0.9798128604888916
22,10,Manipulation,13,holder,0.039270329776635936,0.13262413442134857,0.005208193324506283,-0.917412281036377
22,10,Manipulation,14,non_holder,0.04655596287094407,0.11710598319768906,0.005451981443911791,0.9571014046669006
22,10,Replay,0,non_holder,0.17920750543457536,0.29552626609802246,0.052960529923439026,0.9505175948143005
22,10,Replay,1,holder,0.033765990953071506,0.11784353107213974,0.003979103174060583,-0.9058115482330322
22,10,Replay,2,non_holder,0.027715636601085895,0.12101592868566513,0.003354033688083291,0.9701605439186096
22,10,Replay,3,non_holder,0.08175443067881731,0.133480504155159,0.010912622325122356,0.9649618864059448
22,10,Replay,4,holder,0.06399450821860342,0.18879824876785278,0.012082050554454327,-0.7607744932174683
22,10,Replay,5,non_holder,0.052472836425095884,0.1590621918439865,0.008346444927155972,0.9845964312553406
22,10,Replay,6,non_holder,0.2406300665729666,0.3547325134277344,0.08535930514335632,0.9834871888160706
22,10,Replay,7,non_holder,0.026203164285561475,0.09538635611534119,0.002499424619600177,0.9755454063415527
22,10,Replay,8,non_holder,0.09916879135230468,0.17720764875411987,0.017573468387126923,0.950070858001709
22,10,Replay,9,non_holder,0.024786500486949116,0.09161874651908875,0.0022709080949425697,0.9637596011161804
22,10,Replay,10,holder,0.035486358448497346,0.12294243276119232,0.004362779203802347,-0.8547140955924988
22,10,Replay,11,non_holder,0.03317718715496144,0.10071486979722977,0.003341435920447111,0.9621475338935852
